username,orario,text
GovChristie,2023-09-13 19:34:10+00:00,"If George Soros backed prosecutors won’t enforce the law, I will. 

We’ll get crime under control, and we won’t be afraid to use our federal prisons for violent criminals. 

America can’t be great without great cities. 

Join us today: https://t.co/4vXZffkID6 https://t.co/pydkRqzvSO"
GovChristie,2023-09-13 16:03:26+00:00,"Don’t worry. I’ll track him down. I’ll confront him. And we’ll expose his lies.

Help me track Trump down today: https://t.co/ENKS6krAc1"
steinhauserNH1,2023-09-12 21:51:57+00:00,"2024 Watch-New on @FoxNews - @GovChristie - giving more details on an idea he first brought up on Sunday on @MediaBuzzFNC - tells me today ""that over the course the next couple of months"" he'll ""find"" and ""confront"" #DonaldTrump on the campaign trail #2024Election #FITN #FoxNews https://t.co/4lHZTlAJYP"
GovChristie,2023-09-12 21:58:37+00:00,About to join @jaketapper on @TheLeadCNN. Tune in.
GovChristie,2023-09-12 21:46:32+00:00,"Meet Vladimir Putin. Brutal, mass-murdering, KGB hitman who thinks our system is “rotten.” 
 
Trump thinks Putin is a “genius” – he clearly needs new role models.
 
Get it straight. Trump is under indictment because of his conduct. He played with fire and is getting burned. And now his best buddy is coming to his defense.
 
If you are on the same side as Putin, you might want to rethink your position…

https://t.co/YycSafcAp3"
GovChristie,2023-09-12 19:29:42+00:00,"If Trump continues to be a coward and refuses to debate, I'll follow him around the country.

Wherever he goes, I’ll go.

You can bet we’ll end up debating one way or another.

Let’s take the fight to Trump: https://t.co/nduLJz8xAT https://t.co/JM2yakYaBO"
GovChristie,2023-09-12 16:45:00+00:00,"This is the truth. They were wrong to impeach Trump. I said it then, and I’ll say it now. 

Rushing to impeach Biden without the facts doesn’t change the past and doesn’t help our country now. 

Follow the facts, don’t cheapen the process. https://t.co/8D5k7fMfSB"
GovChristie,2023-09-12 14:53:16+00:00,Will be joining @AmericaNewsroom on @FoxNews at 9:15 AM ET. Tune in.
GovChristie,2023-09-11 18:28:25+00:00,"22 years ago today was one of the darkest days in our nation's history. We can honor those we lost with our love and our deeds. The day before, I was named U.S. Attorney for NJ. My wife and brother were within blocks of Ground Zero. This day is personal to me on many levels."
GovChristie,2023-09-11 18:29:09+00:00,"We must #NeverForget all the heroes who ran toward danger that day, not away from it. They were and are the best of us."
GovChristie,2023-09-11 02:06:36+00:00,"Thanks to @theallinpod for having me on and for a great two-hour conversation. 

As always, I didn’t hold back. And neither did they."
theallinpod,2023-09-09 00:27:44+00:00,"full two-hour conversation with @GOP candidate @GovChristie... live on @X!

the former nj governor joins the besties and goes deep on:

(2:14) national debt crisis
(14:04) foreign policy 
(25:28) ukraine/russia
(36:47) defense spend, zero-based budgeting
(50:01) immigration
(1:02:24) fentanyl crisis, criminal justice reform
(1:17:41) prosecuting trump
(1:23:16) past controversies

and MUCH more"
GovChristie,2023-09-09 17:06:46+00:00,"Want a President who will actually deliver results?
 
Unlike other candidates running, I don’t make promises I know aren’t achievable. 

I don’t tell people what they want to hear. I tell the truth.
 
We can either feel good and lose or know the truth and win. Your call. https://t.co/scj8c50aWU"
GovChristie,2023-09-08 19:53:35+00:00,"Donald Trump wants to debate Meghan Markle but not his opponents?

What a joke. I’m sure they’d have a great debate on Spotify.

Keep me on the stage for when the coward finally shows up to debate me: https://t.co/4LhdTFxEGf https://t.co/JM0o2TqGPR"
GovChristie,2023-09-08 16:36:49+00:00,"This week Trump called me dumb &amp; deranged—claiming he never trusted me. Then why did he offer me five different jobs?

COS
Sec. of Homeland Security
Sec. of Labor
Chairman of Opioid Commission
Chairman of Transition

Honestly, starting to worry about his mental health. https://t.co/slztFY6Ydb"
GovChristie,2023-09-07 18:19:03+00:00,Joining @DanaBashCNN live on @CNN. Tune in.
GovChristie,2023-09-07 17:49:19+00:00,"Donald Trump cannot beat Joe Biden. 

He’s going to be sitting in a courtroom in March and April next year. 

Whether you agree or not with the charges, his conduct is reprehensible.

I’m calling out his conduct directly, but I need your help: https://t.co/UInJrFLokZ https://t.co/sgHDoGb2cX"
GovChristie,2023-09-07 01:29:15+00:00,"Guess who was ranting away from his Bedminister basement today?

Sounds like someone is stressed. 

Tune in tomorrow to @hughhewitt.

https://t.co/umdrXcngex"
GovChristie,2023-09-07 00:53:08+00:00,"Leaders don't play politics during natural disasters. 
 
But that's exactly what Ron DeSantis decided to do.
 
He absolutely should have met with the President. 
 
We need leaders who put people above political pressure.
 
Chip in here: https://t.co/86pmtY2iUF https://t.co/KfpV0YRG7S"
GovChristie,2023-09-07 00:53:09+00:00,"I wouldn't do one thing different. 
 
We had over $35 billion in damage. Two-thirds of the state without electricity. Every major highway was obstructed. 365,000 homes destroyed. 
 
The President could help me get it fixed.
 
You're damn right I greeted him on the tarmac."
GovChristie,2023-09-06 20:50:31+00:00,"About to join @marthamaccallum live. 

Tune in if you finally want to hear the truth about UFO’s."
GovChristie,2023-09-06 14:19:12+00:00,"What do we want to be talking about next fall?
 
How much jail time Trump is facing? Or Joe Biden’s awful performance as President?
 
Trump’s problems aren’t ours. We should be bringing the fight to Biden. 
 
Join the fight here: https://t.co/po2gyHmNPD https://t.co/hytskTb8P3"
GovChristie,2023-09-06 13:56:17+00:00,About to join @NEWSMAX Wake Up America. Tune in.
GovChristie,2023-09-06 04:00:54+00:00,"This is the naivety of the Donald Trump, Ron DeSantis, Vivek Ramaswamy approach to foreign policy. They all think they're going to go talk to Putin, and they're going to convince him to go away.

We have to stand up against these atrocities: https://t.co/xOUScclb9g https://t.co/QMQFG1z0Ci"
GovChristie,2023-09-06 00:15:28+00:00,"TUNE IN tonight: I’ll be joining CNBC’s Last Call with @SullyCNBC at 7:00 PM. 

Then, I’ll join @andersoncooper on @CNN. 

Trump is hiding. I’m coming after him. 

Don’t miss it."
