username,orario,text
RachelBitecofer,2023-10-05 18:38:01+00:00,After banning Tik Tok from state devices as a “communist china plot to brainwash Americans” MAGA extremist ⁦@GovernorVA⁩ accepts a $2million dollar legal bribe (otherwise known as a contribution) from one of the company’s biggest investors 👇 https://t.co/T74vIHmB9X
ayokasystems,2023-10-05 23:38:28+00:00,"EXCLUSIVE: Trump said he would serve as a 'unifier' until Republicans can rally around a new speaker.

#Trump #Republicans #SpeakerOfTheHouse"
FoxNews,2023-10-05 23:34:03+00:00,EXCLUSIVE: Trump said he would serve as a 'unifier' until Republicans can rally around a new speaker. https://t.co/z90Ya3cNIN https://t.co/TT4q7TmEYO
tonybanzai,2023-10-05 23:37:31+00:00,"@marceelias #Alabama #Republicans fought this tooth and nail because Republicans cannot win unless they cheat.

Their only agenda is to help their filthy rich donors make more money."
justjo2,2023-10-05 23:29:02+00:00,"#Republicans 
#ConservativeChristians 
#MagaRepublicanFascists 
#TrumpSupporters 
#MagaCult 
#QAnonCult 
#Evangelicals 
#Televangelists 
#FakeChristians"
HeadlineZooo,2023-10-05 23:23:47+00:00,"@NikkiHaley If Republicans didn't vote to enable only one house member to force a vote to remove the House Speaker, Kevin McCarthy would still be speaker. No Democrat voted for that IDIOTIC rule change.

#Republicans #OWN #dysfunction"
HeadlineZooo,2023-10-05 23:20:20+00:00,"@NikkiHaley Wrong! Facts:

#Republicans have the House #majority

1 Republican triggered the vote to oust the Republican House Speaker

Democrats voted #against #allowing only 1 person the power to force a vote to remove the Speaker. Republicans voted for it--GOP = #dysfunctional imbeciles"
CrayKain,2023-10-05 23:14:36+00:00,"$19,000 for kinda ugly wood paneling and plastic?

#Republicans have no taste."
AP,2023-10-05 03:45:19+00:00,"Arkansas Gov. Sarah Huckabee Sanders is facing scrutiny over the purchase of a $19,000 lectern, prompting claims that records about it have been altered. https://t.co/iknv4tY34u"
justrying4,2023-10-05 23:13:56+00:00,"Fox news viewers don't care! LOLOLOL!!!

#FoxNews @FoxNews #KevinMcCarthy @kevinmccarthy #SpeakerOfTheHouse #republicans. #dontcare #republicans 

https://t.co/U7E4SD5ySp"
heidiponyrider,2023-10-05 23:13:25+00:00,"Blaming all the wrong people. Again.  #Republicans neither take responsibility for their failures or learn from their mistakes.  Stop whining and unify. 

#RepublicansInDisarray #GOP @GOP #Speaker"
s_laurieann,2023-10-05 23:11:37+00:00,#Congress needs to continue to help out #Ukraine We can't let Russia win &amp; the only way to stop them is to fund Ukraine. #Republicans find the next #HouseSpeaker fast so you can start figuring out the budget before Nov 17. By the way you need democrats help #bipartisan
USANewsAgency,2023-10-05 23:09:36+00:00,"RUSSIA ATTACKS UKRAINE CIVILIANS:  
""It was a shop with a cafe. 60 people on site, more than 50 murdered, including a 6-year-old girl,"" -
@Gerashchenko_en in Groza village in Kharkiv region. 

 #Ukraine #Russia #RussiaisATerroristState #Republicans #Putin #UkraineAid #Democracy https://t.co/LAFycpJDmD"
LadybugGreen7,2023-10-05 23:08:33+00:00,"know what it means.

#Republicans have gone full out Machievellian."
preciousliberty,2023-10-05 23:01:19+00:00,"The victims of the #Mauifire have gotten only $700 per household .. while #Ukraine is getting $223 MILLION EVERY DAY (1 BILLION EVERY 4 DAYS). Why? So ‘permanent #WashingtonDC’ (#Dems and rhino #Republicans) can continue their ‘secret’ operations in Ukraine > #moneylaundering, #childtrafficking oh and rake in #liqufiednaturalgas (#LNG) revenue (explained here > https://t.co/X5INfJfh0w). Washington DC is as corrupt as any #Communist regime on Earth."
1RobKlint,2023-10-05 23:00:49+00:00,"@thetrueshelby @ChastenLisa69 @ARGOP Welcomed with open arms by #Republicans…..???! #WTF ….. that doesn’t apply to #LGBTQ , #AfricanAmericans , #Hispanics , #Muslims , etc. etc. etc."
CaroleMcKee,2023-10-05 22:59:41+00:00,Of course the #Republicans are blaming the #Democrats for the ousting of #KevinMcCarthy. I guess the Republicans have figured it out that nothing gets done unless the Democrats do it.
