,username,orario,text
96,mattholt33,2023-09-12 14:08:37+00:00,"#MTSen: The NRSC is out with a new ad tying Sen. Jon Tester (D) to Joe Biden. Tester is one of 3 red state Democrats the party is defending next year, and with Biden almost certain to lose Montana, we’ll probably see a lot more spots like this  https://t.co/S4wtU2njLQ"
97,NRSC,2023-09-22 00:31:00+00:00,"Joe Biden and Bob Casey have used their offices to enrich themselves. In 2024, that comes to an end. https://t.co/eou1hYovGe"
98,NRSC,2023-09-11 21:59:14+00:00,"RT @Nice of @RubenGallego to notice there’s a border crisis. He must’ve missed it before he did this interview accusing Republicans of “cosplay” for drawing attention to the chaos in these “very cute, little towns.” #AZSen https://t.co/eZF9xW9lOp"
99,tatemitchellga,2023-09-11 21:57:27+00:00,"Nice of @RubenGallego to notice there’s a border crisis. He must’ve missed it before he did this interview accusing Republicans of “cosplay” for drawing attention to the chaos in these “very cute, little towns.” #AZSen https://t.co/eZF9xW9lOp"
100,HoustonKeene,2023-09-11 21:38:38+00:00,"NEW: Arizona Dem calls out Biden DHS for dragging feet on helping its border communities
https://t.co/mXDmhMg7sx"
101,NRSC,2023-09-11 19:48:45+00:00,.@SherrodBrown is refusing to tell voters why he hid hundreds of thousands of dollars in assets from his financial disclosure. #OHSen https://t.co/u8wjKXbwht
102,nypost,2023-08-15 23:49:08+00:00,Sen. Sherrod Brown didn’t disclose wife’s six-figure pension: report https://t.co/9FhIl8fno4 https://t.co/k2HhdHbr9v
103,NRSC,2023-09-11 19:30:18+00:00,.@ElissaSlotkin is refusing to answer questions about her shady NDA with a Chinese Communist Party-tied company. #MISen https://t.co/RjuWhgIcNk
104,AbboudMf,2023-09-11 18:26:24+00:00,"The #ShanghaiSlotkin story continues to unfold...

The newest development shows a lobbyist tied to a CPP-linked company, Gotion, donated to @ElissaSlotkin campaign. #MISEN
https://t.co/UkCJi0MC4K"
105,NRSC,2023-09-11 18:26:52+00:00,"RT @The #ShanghaiSlotkin story continues to unfold...

The newest development shows a lobbyist tied to a CPP-linked company, Gotion, donated to @ElissaSlotkin campaign. #MISEN
https://t.co/UkCJi0MC4K"
106,NRSC,2023-09-11 17:27:03+00:00,"RT @May we never forget the horrific events, selfless sacrifice of first responders &amp; innocent lives lost on September 11.

22 years after that terror attack rocked our nation &amp; forever changed our world, freedom &amp; unwavering liberty remain strong in our hearts &amp; minds. #neverforget https://t.co/PhMPNNz6N7"
107,SteveDaines,2023-09-11 17:26:44+00:00,"May we never forget the horrific events, selfless sacrifice of first responders &amp; innocent lives lost on September 11.

22 years after that terror attack rocked our nation &amp; forever changed our world, freedom &amp; unwavering liberty remain strong in our hearts &amp; minds. #neverforget https://t.co/PhMPNNz6N7"
108,NRSC,2023-09-11 16:22:35+00:00,"RT @.@ElissaSlotkin's Chinese Communist Party scandal keeps getting worse! 

&gt;&gt;&gt;&gt;

https://t.co/i4H71ETAiK #ShanghaiSlotkin #MISen"
109,M_McAdams,2023-09-11 16:04:42+00:00,".@ElissaSlotkin's Chinese Communist Party scandal keeps getting worse! 

&gt;&gt;&gt;&gt;

https://t.co/i4H71ETAiK #ShanghaiSlotkin #MISen"
110,NRSC,2023-09-11 15:11:26+00:00,"RT @🚨🚨🚨 Lobbyists for CCP-tied EV company funneled cash to Democrats including Michigan Governor Gretchen Whitmer and Senate Candidate Elissa Slotkin after filing as foreign agents 
https://t.co/EhwQwBUJ1V"
111,WarMachineRR,2023-09-11 15:09:31+00:00,"🚨🚨🚨 Lobbyists for CCP-tied EV company funneled cash to Democrats including Michigan Governor Gretchen Whitmer and Senate Candidate Elissa Slotkin after filing as foreign agents 
https://t.co/EhwQwBUJ1V"
112,NRSC,2023-09-11 14:22:15+00:00,RT @SenateGOP: We will never forget. https://t.co/OvXSnCH4aA
113,SenateGOP,2023-09-11 13:09:23+00:00,We will never forget. https://t.co/OvXSnCH4aA
114,NRSC,2023-09-11 13:34:08+00:00,"🚨 @ElissaSlotkin  took campaign cash from a foreign agent for a company affiliated with the Chinese Communist Party.

She also signed an NDA with the CCP-tied company.

Slotkin is compromised. 

https://t.co/HpfcAtLI8w"
115,NRSC,2023-09-09 17:23:19+00:00,"RT @Declaring an “emergency” to suspend Constitutional rights  is straight up authoritarianism. 

This is the kind of tyranny our founders were guarding against.https://t.co/ITcP7wTRon"
116,Eric_Schmitt,2023-09-09 16:30:45+00:00,"Declaring an “emergency” to suspend Constitutional rights  is straight up authoritarianism. 

This is the kind of tyranny our founders were guarding against.https://t.co/ITcP7wTRon"
117,NRSC,2023-09-09 00:56:04+00:00,"RT @Now that her corrupt oligarch benefactor has been arrested by the Ukrainian government, many are wondering if @DebbieforFL will help post his $14m bail. It's the least she could do after he bankrolled her for so many years #FLSEN
https://t.co/YEzKlHhxn4"
118,philipletsou,2023-09-09 00:51:05+00:00,"Now that her corrupt oligarch benefactor has been arrested by the Ukrainian government, many are wondering if @DebbieforFL will help post his $14m bail. It's the least she could do after he bankrolled her for so many years #FLSEN
https://t.co/YEzKlHhxn4"
119,NRSC,2023-09-08 19:57:39+00:00,Couldn't have done it without #ShanghaiSlotkin https://t.co/bnyUeCaQhT
120,MatthewFoldi,2023-09-08 18:38:54+00:00,🚨🚨A Chinese company with direct ties to the Chinese Communist Party stands to receive tax credits from Biden’s green spending bill. This is insane.
121,NRSC,2023-09-08 15:20:29+00:00,"RT @Daines: “President Trump creates big problems for the Democrats in West Virginia, Ohio and Montana… Trump at the top of the ticket will drive turnout amongst a lot of these working-class voters who strongly support him.” 

 https://t.co/MBWK3WjYvB"
122,MikeKBerg,2023-09-08 14:07:23+00:00,"Daines: “President Trump creates big problems for the Democrats in West Virginia, Ohio and Montana… Trump at the top of the ticket will drive turnout amongst a lot of these working-class voters who strongly support him.” 

 https://t.co/MBWK3WjYvB"
123,NRSC,2023-09-08 02:32:47+00:00,"Joe Manchin, Sherrod Brown, and Jon Tester are totally silent as their colleagues fight to bring mask mandates and lockdowns back"
124,greg_price11,2023-09-07 21:28:09+00:00,"NEW: This is a photo that was just sent to me of Sen. @EdMarkey's office on Capitol Hill where he still forces people to wear masks and has this giant sign outside of it.

Markey just blocked Sen. @JDVance1's bill to ban federal mask mandates. https://t.co/NhfXdalsAd"
125,NRSC,2023-09-07 22:10:10+00:00,RT @Missouri Dems trying to clear the field in #MOSEN to save Kunce’s floundering campaign by hyping his latest fake poll. I wonder how @bell4mo feels about it?
126,philipletsou,2023-09-07 22:09:07+00:00,Missouri Dems trying to clear the field in #MOSEN to save Kunce’s floundering campaign by hyping his latest fake poll. I wonder how @bell4mo feels about it?
127,MoDemParty,2023-09-07 18:54:23+00:00,"Unions are the backbone of our party, our state, and our country. Without Unions, we wouldn't be where we are today. 

We are in good company if we have the support of Unions as we work to #fireJoshHawley in 2024. #VoteBlue2024"
128,NRSC,2023-09-07 19:51:05+00:00,"Democrats are willing to lock down this country again and force Americans to wear masks against their will
https://t.co/Vk2cXpsze8"
129,NRSC,2023-09-06 23:04:19+00:00,RT @🚨 NEW: We’ve filed an ethics complaint against @SenatorBaldwin for misusing taxpayer dollars to fund her personal travel to visit her partner in New York City. https://t.co/IwbAvp2ySA
130,apublictrust,2023-09-06 22:46:28+00:00,🚨 NEW: We’ve filed an ethics complaint against @SenatorBaldwin for misusing taxpayer dollars to fund her personal travel to visit her partner in New York City. https://t.co/IwbAvp2ySA
131,NRSC,2023-09-06 20:06:24+00:00,"RT @Over 100 #CCP spies have attempted to infiltrate U.S. military bases… how many has the Biden admin sent to prison??

https://t.co/aaNIE7gtta"
132,Jim_Banks,2023-09-05 21:35:58+00:00,"Over 100 #CCP spies have attempted to infiltrate U.S. military bases… how many has the Biden admin sent to prison??

https://t.co/aaNIE7gtta"
133,NRSC,2023-09-06 17:29:50+00:00,"“VP signed off on this.”

Looks like Joe Biden just got caught lying about his involvement in Hunter’s business yet again."
134,GOPoversight,2023-09-06 16:04:46+00:00,"🚨 BREAKING 🚨

Joe Biden’s VP staff colluded with Hunter’s business partner on Burisma corruption media response.

@RepJamesComer is calling on the National Archives to provide complete and unredacted documents related to the Office of the Vice President colluding with the Biden family and their business associates.

In one example, on December 4, 2015, Eric Schwerin, a longtime Biden family business associate, wrote to Kate Bedingfield in the Office of the Vice President, providing quotes the White House should use in response to media outreach regarding Hunter Biden’s role in Burisma.

Later that day, Ms. Bedingfield responded to Mr. Schwerin saying, “VP signed off on this[.]”

According to Devon Archer, after a Burisma board of directors meeting in Dubai on the evening of December 4, 2015, Hunter Biden “called D.C.” to discuss pressure that Burisma asked him to relieve.

In the letter to the U.S. Archivist, Chairman Comer is requesting the documents and information below regarding communications between the Office of the Vice President and Hunter Biden or his business associates.

◾️ Complete and unredacted versions of all documents from Records on Hunter Biden, James Biden, and their Foreign Business Dealings, Case Number 2022-0121-F;

◾️ All documents and communications to or from the Executive Office of the President (including but not limited to the Office of the Vice President) to, from, copying or regarding Eric Schwerin, Devon Archer, Vuk Jeremic, John Robinson “Rob” Walker, or Jeffrey Cooper;

◾️ All documents and communications to or from Kate Bedingfield, Michael Carpenter, Kathy Chung, Amos Hochstein, Colin Kahl, and Alexander Mackler to, from, copying or regarding Hunter Biden or James Biden; and

◾️ All executive calendars created for then-Vice President Joe Biden dating from January 20, 2009 to January 20, 2017."
135,NRSC,2023-09-06 15:22:10+00:00,RT @SheehyforMT: No more mask mandates!
136,SheehyforMT,2023-09-06 15:02:03+00:00,No more mask mandates!
