username,orario,text,Unnamed: 0
NikkiHaley,2023-08-28 02:07:17+00:00,"Underestimate me, that’ll be fun. https://t.co/e3YbG8J3Dm",0.0
NikkiHaley,2023-09-24 14:15:43+00:00,"Bidenomics has America’s middle class paying more for gas, more for groceries, and more just to get by. 

It’s time to make Joe Biden a one-term president. https://t.co/Cy2tpzC9lW",1.0
NikkiHaley,2023-09-23 23:58:09+00:00,"We loved cheering on our @ClemsonFB Tigers even though we didn’t get the ending we wanted. We were missing @WMichaelHaley and @Nalin_Haley today. Onto next week…Go Tigers! 🏈🐅
#FootballWeekend
#ClemsonFootball https://t.co/MLbanobPI8",2.0
NikkiHaley,2023-09-23 23:35:31+00:00,"RT @Done for the day —135 doors knocked on or doorbells rung, with about 70% of residents home and answering. Unprompted, several asked me to pass along best wishes to ⁦@NikkiHaley⁩ for this Wednesday’s GOP presidential primary debate. Retweet if you see this, Nikki! https://t.co/heKTT3ty5v",3.0
SenTomDavisSC,2023-09-23 23:21:59+00:00,"Done for the day —135 doors knocked on or doorbells rung, with about 70% of residents home and answering. Unprompted, several asked me to pass along best wishes to ⁦@NikkiHaley⁩ for this Wednesday’s GOP presidential primary debate. Retweet if you see this, Nikki! https://t.co/heKTT3ty5v",4.0
NikkiHaley,2023-09-23 18:29:00+00:00,"A strong and proud America requires a strong and proud middle class. We’ll cut taxes, put more money in your wallet, and get government out of your way. #TheFreedomPlan.
https://t.co/FlbJZcVYE9",5.0
NikkiHaley,2023-09-23 14:56:29+00:00,"It’s time to retire the permanent politician. 

We need term limits for Congress and a new generation of leadership.",6.0
NikkiHaley,2023-09-22 22:52:16+00:00,Border Czar Kamala Harris is nowhere to be found.,7.0
NikkiHaley,2023-09-22 22:39:25+00:00,"RT @TeamHaley: Haley highlights new economic plan ahead of second presidential debate
https://t.co/jqaf0dzTAg",8.0
TeamHaley,2023-09-22 22:30:07+00:00,"Haley highlights new economic plan ahead of second presidential debate
https://t.co/jqaf0dzTAg",9.0
NikkiHaley,2023-09-22 20:40:17+00:00,"There is nothing Americans can’t accomplish as long as government gets out of the way—that’s why we’ll fight to make #TheFreedomPlan a reality. 

Our middle class and small businesses deserve better than Bidenomics. Time to reverse it and make Joe Biden a one-term president! https://t.co/TUmtY6VkIA",10.0
NikkiHaley,2023-09-22 20:30:34+00:00,"RT @TeamHaley: Nikki Haley unveils economic plan, slams 'Bidenomics' ahead of GOP debate https://t.co/b2hbDyOmpq",11.0
TeamHaley,2023-09-22 20:30:05+00:00,"Nikki Haley unveils economic plan, slams 'Bidenomics' ahead of GOP debate https://t.co/b2hbDyOmpq",12.0
NikkiHaley,2023-09-22 19:55:26+00:00,"RT @""If Congress fails to pass a budget, they will fail to get a paycheck. No budget, no pay – that’s a no-brainer."" -- @NikkiHaley",13.0
NewHampJournal,2023-09-22 16:30:39+00:00,"""If Congress fails to pass a budget, they will fail to get a paycheck. No budget, no pay – that’s a no-brainer."" -- @NikkiHaley",14.0
NikkiHaley,2023-09-22 19:55:24+00:00,"RT @""...We’re now adding a trillion more every year, with no end in sight. Our children will never forgive us for this.""
@NikkiHaley pledges to ""veto any spending bill that doesn’t take us back to pre-covid spending levels."" https://t.co/zeIEUwUVQ1",15.0
NewHampJournal,2023-09-22 16:28:39+00:00,"""...We’re now adding a trillion more every year, with no end in sight. Our children will never forgive us for this.""
@NikkiHaley pledges to ""veto any spending bill that doesn’t take us back to pre-covid spending levels."" https://t.co/zeIEUwUVQ1",16.0
NikkiHaley,2023-09-22 19:55:02+00:00,"RT @@NikkiHaley @nhiop @NHGOP In @NHIOP speech on economy, @NikkiHaley attacks premise of industrial policy. 
""This is the same federal government that can’t build a bridge or pipeline in under a decade. Do you really think Washington knows how to pick the right winners in the economy?""
@NHGOP #FITN",17.0
NewHampJournal,2023-09-22 16:18:16+00:00,"@NikkiHaley @nhiop @NHGOP In @NHIOP speech on economy, @NikkiHaley attacks premise of industrial policy. 
""This is the same federal government that can’t build a bridge or pipeline in under a decade. Do you really think Washington knows how to pick the right winners in the economy?""
@NHGOP #FITN",18.0
NikkiHaley,2023-09-22 19:51:14+00:00,"RT @TeamHaley: Nikki Haley rolls out economic plan to undo Bidenomics, slash government
https://t.co/BmaTww6cMv",19.0
TeamHaley,2023-09-22 19:30:07+00:00,"Nikki Haley rolls out economic plan to undo Bidenomics, slash government
https://t.co/BmaTww6cMv",20.0
NikkiHaley,2023-09-22 19:07:58+00:00,RT @thehill: Haley highlights new economic plan ahead of second presidential debate https://t.co/R0p0oU3vEZ https://t.co/q613QDm6ha,21.0
thehill,2023-09-22 19:06:07+00:00,Haley highlights new economic plan ahead of second presidential debate https://t.co/R0p0oU3vEZ https://t.co/q613QDm6ha,22.0
NikkiHaley,2023-09-22 18:51:43+00:00,"RT @NEWS: @NikkiHaley just laid out her vision of a strong and proud American economy.

#TheFreedomPlan will give real relief and financial freedom to the middle class and empower families and communities—not Washington.

Her full remarks can be read here:
https://t.co/55ptfpDMB9",23.0
TeamHaley,2023-09-22 18:50:56+00:00,"NEWS: @NikkiHaley just laid out her vision of a strong and proud American economy.

#TheFreedomPlan will give real relief and financial freedom to the middle class and empower families and communities—not Washington.

Her full remarks can be read here:
https://t.co/55ptfpDMB9",24.0
NikkiHaley,2023-09-22 18:37:51+00:00,RT @TeamHaley: Nikki Haley Announces 'The Freedom Plan' to Rescue Middle Class From Biden's Failed Policies https://t.co/I9xbWDsB7Z,25.0
TeamHaley,2023-09-22 18:30:07+00:00,Nikki Haley Announces 'The Freedom Plan' to Rescue Middle Class From Biden's Failed Policies https://t.co/I9xbWDsB7Z,26.0
