username,orario,text
valdemings,2023-08-09 16:51:02+00:00,"State Attorney Worrell was overwhelmingly elected by the voters but Ron DeSantis doesn't care about our democracy or the voices of the people.

Suspending her is just the latest  desperate stunt from a desperate man who wants to be president. Shameful and unAmerican."
valdemings,2023-08-09 16:51:02+00:00,"DeSantis wants us to think he's ""tough on crime"" when he can't even call out his own campaign opponent? DeSantis' weak, sad responses to the former President's numerous indictments say more than this stunt ever could."
valdemings,2023-08-09 03:31:53+00:00,"Democracy wins again! Ohioans have overwhelmingly REJECTED an attempt to make it more difficult for citizens to express their voice. In America, the majority vote matters. Ohio's voters have spoken. Florida hears you."
valdemings,2023-08-09 03:31:11+00:00,"""The vote is the most powerful instrument ever devised by human beings for breaking down injustice and destroying the terrible walls which imprison people because they are different from others.""

- President Lyndon B. Johnson
#OhioElection"
valdemings,2023-08-08 23:09:55+00:00,"By getting money into the hands of American families, Democrats are stabilizing our economy. We have the lowest inflation rate out of all G7 countries. https://t.co/vveIG2J5Nb"
valdemings,2023-08-07 18:19:26+00:00,"Under Ron DeSantis, Florida has the highest inflation rate in the country. That's what a ""donors first"" economic strategy gets you."
valdemings,2023-08-07 01:58:40+00:00,"Sometimes the first Trump impeachment feels like a hundred years ago. But we warned the GOP: he'll keep trying to lie, cheat, and steal to stay in power."
valdemings,2023-08-05 14:21:51+00:00,My prayers are with the Orlando Police Officers shot while performing their duties.  Another reminder that these men and women risk their lives every day. This community will not rest until the suspects are brought to justice. No one is above the law. https://t.co/dVLwK4hBRD
valdemings,2023-08-04 18:11:17+00:00,"""Justice delayed is not justice denied,” but I can't help but think of the Republican Senators who experienced January 6th themselves, or watched it on live television, and then voted ""no"" on impeachment."
valdemings,2023-08-04 00:38:14+00:00,"Donald Trump's indictment is a message to all his co-conspirators: if you try to attack American democracy, there will be consequences."
valdemings,2023-08-02 20:26:30+00:00,I don't know why Ron DeSantis wants to have a debate to defend the benefits of slavery. Perhaps he should spend some time at the National Museum of African American History and Culture.
valdemings,2023-08-02 18:15:00+00:00,"Let's be clear: former President Donald Trump was indicted by a grand jury: a randomly-selected group of ordinary Americans who believe in democracy and the rule of law, the very things this President tried to destroy."
valdemings,2023-08-01 15:04:58+00:00,"“Service is the rent we pay for the privilege of living on this earth.”

- Shirley Chisholm https://t.co/tUzqJJevmc"
valdemings,2023-07-30 16:59:23+00:00,"We are celebrating Men’s Day at Saint Mark AME Church. This is our history and today is a part of their story and we will tell all of it, even from the mountaintops. https://t.co/baE4MmVuOy"
valdemings,2023-07-27 20:13:56+00:00,The GOP's refusal to do something about gun violence means more crime in our communities.
valdemings,2023-07-22 15:38:31+00:00,"""Choose confrontation wisely, but when it is your time don't be afraid to stand up, speak up, and speak out against injustice.""

- John Lewis"
valdemings,2023-07-20 20:15:52+00:00,"When I was in Congress, we stood up to big pharma and passed a law making insulin just $35 per month for seniors on Medicare. We wanted it to be $35 for everyone, but Republicans blocked it."
valdemings,2023-07-19 20:47:59+00:00,Every action changes the future. We can acknowledge our challenges while protecting our faith that a better world can be built.
valdemings,2023-07-17 01:17:36+00:00,It's amusing but not surprising to watch Republicans who voted against the infrastructure bill try to take credit for the new projects coming to their states.
valdemings,2023-07-16 19:25:10+00:00,American manufacturing and infrastructure is coming back thanks to President Biden and Democrats in Congress. We put working families first and it's paying off.
valdemings,2023-07-14 19:37:30+00:00,This is what climate change looks like. Let's not allow a few oil billionaires to stop us from fixing this before it gets worse. https://t.co/7mhi0kW7oB
valdemings,2023-07-14 01:21:24+00:00,"Will any of Congressman Crane's Republican colleagues have the ""courage"" to acknowledge the fact that brave service members of every race, gender, color, and creed have honorably defended our nation since the beginning?"
Acyn,2023-07-14 00:22:17+00:00,"Crane: My amendment has nothing to do with whether or not colored people or black people or anybody can serve. 

Beatty: I would like those words stricken from the record https://t.co/K83Q2ls7aS"
valdemings,2023-07-13 19:47:54+00:00,It was sad watching Judiciary Republicans try to drag Director Wray into their wild conspiracies. There's real work to do. They've forgotten (if they ever knew) that the rule of law is bigger than an FBI Director. God bless the men and women who take enforcing the law seriously.
valdemings,2023-07-12 17:01:42+00:00,"Anti-choice extremists are so desperate to take away our freedoms that they've used the U.S. Marines as a political pawn to do it, hurting our national security. https://t.co/OKVYjyELCv"
valdemings,2023-07-04 15:55:57+00:00,"America's founders established three equal branches of government so that each would hold each other accountable, stop tyranny, and protect our freedoms. Congress, Courts, White House -- all our leaders must remember this great responsibility."
valdemings,2023-07-04 15:55:58+00:00,We are only America when every person has the opportunity to rise to their full potential. FREEDOM is what Independence Day is all about. Let's celebrate who we were created to be and continue working to form that more perfect Union.
