,username,orario,text
52,SenDuckworth,2023-09-15 01:04:53+00:00,"How dare Senator Tuberville play a political game of chicken with our military and national security at stake?
 
I can go on and on about the reasons why he should end his reckless, dangerous hold—but here's a few that are pretty damning:
https://t.co/21RxPMwTzP"
53,SenDuckworth,2023-09-15 01:04:54+00:00,https://t.co/ovA9Neyo4w
54,SenDuckworth,2023-09-14 23:30:12+00:00,"After last year’s infant formula crisis, it's as clear as ever that we need to do more to ensure families have the support they need to feed their babies.

Access to donor milk is one of the best resources available.

Our bill would help treat it as such.
https://t.co/TtH0wdPL0C"
55,SenDuckworth,2023-09-14 21:27:20+00:00,"RT @NEW: After the infant formula crisis last year some lawmakers are looking at a third option-- donor breast milk
https://t.co/cQjvhnkqtc"
56,ArielCohen37,2023-09-14 19:32:57+00:00,"NEW: After the infant formula crisis last year some lawmakers are looking at a third option-- donor breast milk
https://t.co/cQjvhnkqtc"
57,SenDuckworth,2023-09-14 21:11:12+00:00,"NEWS: Today, I’m proud to team up with @SenMarcoRubio and @RepHoulahan and announce the introduction of our bicameral, bipartisan Access to Donor Milk Act of 2023 to support donor milk banks nationwide and help ensure families have what they need to raise strong, healthy babies."
58,SenDuckworth,2023-09-14 20:35:24+00:00,"RT @April Perry brings strong qualifications and a wealth of experience as the nominee to be the next U.S. Attorney in Illinois.

@SenDuckworth and I are pleased that @JudiciaryDems advanced her nomination to the full Senate today."
59,SenatorDurbin,2023-09-14 18:38:34+00:00,"April Perry brings strong qualifications and a wealth of experience as the nominee to be the next U.S. Attorney in Illinois.

@SenDuckworth and I are pleased that @JudiciaryDems advanced her nomination to the full Senate today."
60,SenDuckworth,2023-09-13 21:53:14+00:00,"Democrats defeated the gun lobby in 1994 to enact a nationwide ban on assault weapons.

But in 2004, Republicans let it expire—turning their backs on American families.

And mass shootings tripled.

It's time they put human lives ahead of checks again.

Reinstate the ban."
61,SenDuckworth,2023-09-13 19:14:40+00:00,"As a fellow pilot, I’m crestfallen to learn of @Rep_Peltola's husband’s fatal plane crash yesterday. My heart goes out to her, her family and the people of Alaska during this difficult time.

May his memory be a blessing."
62,Rep_Peltola,2023-09-13 16:32:22+00:00,https://t.co/7e4Ga5ZH7i
63,SenDuckworth,2023-09-13 18:26:52+00:00,"RT @I recommended Judge Cummings to the White House with @SenDuckworth, because we knew he would be an asset to the federal bench in Illinois.

Congratulations on your confirmation, Judge Cummings."
64,SenatorDurbin,2023-09-12 21:08:28+00:00,"I recommended Judge Cummings to the White House with @SenDuckworth, because we knew he would be an asset to the federal bench in Illinois.

Congratulations on your confirmation, Judge Cummings."
65,JudiciaryDems,2023-09-12 21:07:51+00:00,"CONFIRMED: Jeffrey Cummings to the Northern District of Illinois.

Judge Cummings is an accomplished litigator and jurist, currently serving as a magistrate judge in Illinois.

He has deep ties to the state – and will ensure justice for all. https://t.co/6FteQAZVlp"
66,SenDuckworth,2023-09-13 18:00:35+00:00,"When Democrats expanded the Child Tax Credit, we cut child poverty nearly in half.

NEARLY IN HALF.

But Republicans let that expansion expire—

And the reported rise in child poverty is a direct consequence of that policy choice.

Shame on them."
67,SenDuckworth,2023-09-12 17:45:34+00:00,A lawmaker who doesn’t know the law is a recipe for disaster. https://t.co/90CuqzOupQ
68,SenDuckworth,2023-09-11 23:20:56+00:00,"It's National Disability Voting Rights Week.

When Americans with disabilities vote, not only is our democracy stronger—but we move our nation closer to that more just, more equitable America we all deserve.

I'll always speak out against any attempt to weaken our rights."
69,AAPD,2023-09-11 15:20:16+00:00,"Happy first day of National Disability Voting Rights Week! Today’s action item is registering to vote or checking to make sure you are registered at your current address. Then, join us in making a pledge to vote. https://t.co/aLNWUljxae"
70,SenDuckworth,2023-09-11 19:13:01+00:00,"My thoughts are with the families impacted by the explosion at the Archer Daniels Midland facility in Decatur last night.

I am monitoring this situation closely and wish all those who were injured a swift recovery.
https://t.co/AWh0Pn6WPg"
71,SenDuckworth,2023-09-11 18:35:14+00:00,"Today, we remember the nearly 3,000 Americans who lost their lives on September 11, 2001—as well as the brave first responders who ran toward danger to save thousands while others ran away.
 
Their sacrifices can never be repaid nor forgotten."
72,SenDuckworth,2023-09-10 20:30:24+00:00,"After experiencing mild symptoms, I tested positive for COVID-19 today. 

I will continue working for the people of Illinois in isolation and follow medical guidance on when to return to the Senate chamber."
73,SenDuckworth,2023-09-10 18:40:08+00:00,"This World Suicide Prevention Day, let’s all take a moment to check in on our loved ones.

And if you're struggling, there's always someone to talk to at the National Suicide Prevention hotline, just dial 988.

Remember, you are not alone."
74,SenDuckworth,2023-09-10 03:06:19+00:00,"Poetry doesn’t make you weak.
https://t.co/gjyIsdV65Y"
75,SenDuckworth,2023-09-10 00:44:57+00:00,Here’s a few poems I learned during my service in the Army:
76,SenDuckworth,2023-09-10 00:45:00+00:00,https://t.co/cGMwtuffaT
77,SenDuckworth,2023-09-10 00:45:02+00:00,https://t.co/VTMstgHQa8
78,SenDuckworth,2023-07-15 17:50:06+00:00,"For months now, thanks to one man who has never served in uniform a day in his life, the United States Senate has been failing our troops and military families.

Enough. In my new @msnbc op-ed, I'm calling on Senator Tuberville to end this charade. https://t.co/6RZZvDPjJs"
79,SenDuckworth,2023-09-10 00:44:57+00:00,Here’s a few poems I learned during my service in the Army:
80,SenDuckworth,2023-09-10 00:44:59+00:00,https://t.co/Uc6dhNjzmv
81,SenDuckworth,2023-09-10 00:45:00+00:00,https://t.co/cGMwtuffaT
82,SenDuckworth,2023-09-09 20:38:28+00:00,"Hmm, I’m thinking a Bears jersey will look even better on you @SenatorBaldwin! 😎
 
May the best team win."
83,SenatorBaldwin,2023-09-09 20:29:53+00:00,"With the @Packers playing the @ChicagoBears tomorrow in our first game of the season, @SenDuckworth and I decided to place a little bet on who will win.

Hint: I think the cheesehead will look great on you, Sen. Duckworth! 😉 https://t.co/3fEr9bsm0n"
84,SenDuckworth,2023-09-09 00:53:05+00:00,"Look, the fact that seat belts are required in planes and cars—but not on our kids' school buses—is troubling.

Today, I’m announcing the reintroduction of my School Bus Safety Act so we can do more to keep our kids safe as they travel to and from school. In Illinois and beyond. https://t.co/ba7TIpLPfl"
