username,orario,text
charlie_savage,2023-09-15 13:15:31+00:00,"Here's a gift link to the article. The raw survey answers are displayed on a bunch of individual URLs -- all the answers to each question, and then each candidate's answers to all the questions -- so not sure how that works for non-subscriber quota. https://t.co/8o7FpI6E6h"
jonathanvswan,2023-09-15 13:32:38+00:00,"RT @Here is the survey itself. (Because Zombie Twitter now apparently throttles the reach of posts that contain NYT links, I will put on future-oriented social media platforms too.) https://t.co/IAlDEAyqEm"
charlie_savage,2023-09-15 13:04:38+00:00,"Here is the survey itself. (Because Zombie Twitter now apparently throttles the reach of posts that contain NYT links, I will put on future-oriented social media platforms too.) https://t.co/IAlDEAyqEm"
jonathanvswan,2023-09-15 13:32:35+00:00,RT @Every 4 years since 2007 I’ve asked presidential candidates hard q’s about executive power that TV debate moderators never ask. It’s also revealing to see who’s unwilling/unable to answer. Here’s the 2023 survey w/ ⁦@jonathanvswan⁩ ⁦@maggieNYT⁩ https://t.co/uigiBE2yhQ
charlie_savage,2023-09-15 13:00:44+00:00,Every 4 years since 2007 I’ve asked presidential candidates hard q’s about executive power that TV debate moderators never ask. It’s also revealing to see who’s unwilling/unable to answer. Here’s the 2023 survey w/ ⁦@jonathanvswan⁩ ⁦@maggieNYT⁩ https://t.co/uigiBE2yhQ
jonathanvswan,2023-09-14 20:02:42+00:00,"RT @BREAKING | NBC News: The son of the President of the United States, Hunter Biden, has been indicted federally on three counts tied to the purchase and possession of a gun while using narcotics."
Tom_Winter,2023-09-14 19:28:33+00:00,"BREAKING | NBC News: The son of the President of the United States, Hunter Biden, has been indicted federally on three counts tied to the purchase and possession of a gun while using narcotics."
jonathanvswan,2023-09-14 01:15:50+00:00,"Mitt Romney, Aug. 24, 2012, campaigning for president and to great laughs and applause: ""No one's ever asked to see my birth certificate"" https://t.co/igPPG9RoND"
jonathanvswan,2023-09-11 23:01:05+00:00,RT @CocoGauff: no wonder my brother didn’t answer the phone. legend says he’s still screaming to this day😂 https://t.co/1QZXgIpHPz
CocoGauff,2023-09-11 20:10:13+00:00,no wonder my brother didn’t answer the phone. legend says he’s still screaming to this day😂 https://t.co/1QZXgIpHPz
jonathanvswan,2023-09-09 01:32:40+00:00,"RT @Via @jonathanvswan and me, Trump on Sunday called Blake Masters and told him he didn’t think he could win a primary against Kari Lake. Trump has generally been restrained when it comes to primaries this cycle. https://t.co/fBoDYI4Ubt"
maggieNYT,2023-09-09 01:27:53+00:00,"Via @jonathanvswan and me, Trump on Sunday called Blake Masters and told him he didn’t think he could win a primary against Kari Lake. Trump has generally been restrained when it comes to primaries this cycle. https://t.co/fBoDYI4Ubt"
jonathanvswan,2023-09-09 01:32:36+00:00,"RT @Trump as Arizona Boss, clearing field for ⁦@KariLake⁩, via ⁦@jonathanvswan⁩ ⁦@maggieNYT⁩

Only missing a smoke-filled room at Durant’s ⁦ https://t.co/HNaU1iyvxB"
jmart,2023-09-09 01:21:23+00:00,"Trump as Arizona Boss, clearing field for ⁦@KariLake⁩, via ⁦@jonathanvswan⁩ ⁦@maggieNYT⁩

Only missing a smoke-filled room at Durant’s ⁦ https://t.co/HNaU1iyvxB"
jonathanvswan,2023-09-06 23:50:07+00:00,A mini masterclass of keeping eyes on the ball and refusing to be spun.
mehdirhasan,2023-09-06 23:02:29+00:00,"""I want you to answer my question. Three times I've asked it. What did Donald Trump do that was 'downright abhorrent'? It's your words.""

I asked @VivekGRamaswamy about his old tweets &amp; writings, him criticizing Trump, and it got a little heated. 
Watch:
https://t.co/3E13GBYlJ0"
jonathanvswan,2023-09-06 21:30:22+00:00,"""As he extolled his hero, Mr. Pence all but pleaded for Republicans to remember there was a time before Mr. Trump. And that it was a time worth returning to.

'The truth is,' he said, 'the Republican Party did not begin on a golden escalator in 2015.'""
https://t.co/RcNnfsXUHa"
jonathanvswan,2023-09-06 15:27:22+00:00,"RT @NEWS - Trump was warned FBI could raid Mar-a-Lago as team feared he'd 'go ballistic' complying with subpoena, lawyer's notes show. Story w/ @MLevineReports 
 https://t.co/sghX34fDBX"
KFaulders,2023-09-06 12:20:29+00:00,"NEWS - Trump was warned FBI could raid Mar-a-Lago as team feared he'd 'go ballistic' complying with subpoena, lawyer's notes show. Story w/ @MLevineReports 
 https://t.co/sghX34fDBX"
jonathanvswan,2023-09-06 01:55:25+00:00,"RT @Inbox: Pence to deliver a speech this week in NH titled: “Populism vs. Conservatism: Republicans' Time for Choosing”

Reminds me of @jonathanvswan story the other week

https://t.co/eRRiWt2yO5"
AlexThomp,2023-09-04 20:26:01+00:00,"Inbox: Pence to deliver a speech this week in NH titled: “Populism vs. Conservatism: Republicans' Time for Choosing”

Reminds me of @jonathanvswan story the other week

https://t.co/eRRiWt2yO5"
jonathanvswan,2023-09-01 17:52:57+00:00,"RT @lol...I guess it's a more eye-catching headline than 'Unauthorized DeSantis ScamPAC that paid its founder 75% of the $1,621 it raised folds, will now support Trump with the $57 dollars it has left' https://t.co/pAapDkmCJh"
rpyers,2023-08-31 20:57:23+00:00,"lol...I guess it's a more eye-catching headline than 'Unauthorized DeSantis ScamPAC that paid its founder 75% of the $1,621 it raised folds, will now support Trump with the $57 dollars it has left' https://t.co/pAapDkmCJh"
jonathanvswan,2023-09-01 17:47:56+00:00,Snr national GOP operatives working on Senate races hope Trump will endorse Justice over Mooney bc in their view it would effectively ensure Republicans win WV Senate race. &amp; Rs think it'd have the added benefit of increasing likelihood Manchin runs for potus as third party.
mattholt33,2023-09-01 16:18:32+00:00,"NEW #WVSen data: 

GOP Primary: 
Justice 58%
Mooney 26% 

General: 
Justice 51%
Manchin 38% 

Manchin 45%
Mooney 41% 

Approvals: 
Justice: 56% approve/29% disapprove 
Manchin: 51%/34%

(Aug 16-26; 402 voters; +/-4.9%) 
https://t.co/Bh44EMkZQd"
jonathanvswan,2023-09-01 17:40:29+00:00,RT @Mr. Roe said Mr. DeSantis needed to beat Donald J. Trump in “the next 60 days” and separate from all of his other rivals “now.” (Via ⁦@jonathanvswan⁩ + ⁦@maggieNYT⁩) https://t.co/C7nIuaSLNx
NickNehamas,2023-09-01 13:38:25+00:00,Mr. Roe said Mr. DeSantis needed to beat Donald J. Trump in “the next 60 days” and separate from all of his other rivals “now.” (Via ⁦@jonathanvswan⁩ + ⁦@maggieNYT⁩) https://t.co/C7nIuaSLNx
jonathanvswan,2023-09-01 17:39:44+00:00,"RT @“Now let me tell you a secret — don’t leak this,” the strategist, Jeff Roe, told the donors last Wednesday, according to a recording of the meeting reviewed by The New York Times.

via ⁦@jonathanvswan⁩ ⁦@maggieNYT⁩: https://t.co/TgVI4mMOyi"
sahilkapur,2023-09-01 14:41:05+00:00,"“Now let me tell you a secret — don’t leak this,” the strategist, Jeff Roe, told the donors last Wednesday, according to a recording of the meeting reviewed by The New York Times.

via ⁦@jonathanvswan⁩ ⁦@maggieNYT⁩: https://t.co/TgVI4mMOyi"
jonathanvswan,2023-09-01 04:31:33+00:00,RT @maggieNYT: Via @jonathanvswan and me https://t.co/8T5UP82Yzp
maggieNYT,2023-09-01 04:06:04+00:00,Via @jonathanvswan and me https://t.co/8T5UP82Yzp
jonathanvswan,2023-09-01 04:31:31+00:00,RT @What was clear in Roe’s plaintive ask for $50 million was the emerging recognition by Never Back Down that if Trump wins Iowa there won’t be much of a race left to fight.  https://t.co/8T5UP82Yzp
maggieNYT,2023-09-01 04:05:16+00:00,What was clear in Roe’s plaintive ask for $50 million was the emerging recognition by Never Back Down that if Trump wins Iowa there won’t be much of a race left to fight.  https://t.co/8T5UP82Yzp
jonathanvswan,2023-09-01 04:31:24+00:00,"RT @@jonathanvswan Roe's cutting assessment of the rest of the field doubles as an implicit suggestion they should drop out soon, allowing DeSantis to consolidate the rest. @jonathanvswan me https://t.co/8T5UP82Yzp"
maggieNYT,2023-09-01 04:30:47+00:00,"@jonathanvswan Roe's cutting assessment of the rest of the field doubles as an implicit suggestion they should drop out soon, allowing DeSantis to consolidate the rest. @jonathanvswan me https://t.co/8T5UP82Yzp"
jonathanvswan,2023-09-01 04:19:54+00:00,"RT @“Even so, his request for a quick $50 million was an audacious ask given that Never Back Down has already taken $82.5 million out of Mr. DeSantis’s state political committee, raised an additional nearly $50 million and spent nearly $34 million through the end of June.”"
Lis_Smith,2023-09-01 04:19:37+00:00,"“Even so, his request for a quick $50 million was an audacious ask given that Never Back Down has already taken $82.5 million out of Mr. DeSantis’s state political committee, raised an additional nearly $50 million and spent nearly $34 million through the end of June.”"
